Location,Post Office,State,Postcode,Latitude,Longitude
Bandar Bukit Mahkota,Kajang,Selangor,43000,2.877404,101.8068548
Bandar Kajang 2,Kajang,Selangor,43000,2.9927061,101.7909709
Bandar Puteri Bangi,Kajang,Selangor,43000,2.8772789,101.793789
Bandar Seri Putra,Kajang,Selangor,43000,2.887305,101.780217
Bandar Sungai Long,Kajang,Selangor,43000,3.0418032,101.7930748
Bangi Lama,Kajang,Selangor,43000,2.921209,101.823883
Budiman Business Park,Kajang,Selangor,43000,3.032188,101.773699
Commence Village,Kajang,Selangor,43000,2.9696941,101.7353886
Country Heights,Kajang,Selangor,43000,2.99354,101.7403132
Desa Budiman,Kajang,Selangor,43000,3.0567667,101.8114665
Desa Bukit Sentosa,Kajang,Selangor,43000,2.9193517,101.7503714
Desa Makmur Villa,Kajang,Selangor,43000,2.9370969,101.7464367
Desa Mas,Kajang,Selangor,43000,2.9351068,101.7494593
Desa Pinggiran Putra,Kajang,Selangor,43000,2.9048579,101.7071648
Desa Putra,Kajang,Selangor,43000,2.916119,101.721523
Desa Saujana Putra,Kajang,Selangor,43000,2.9108348,101.7396802
Desa Villa Idaman,Kajang,Selangor,43000,2.9370969,101.7464367
Desa Villa Merab,Kajang,Selangor,43000,2.9370969,101.7464367
Emerald Heights,Kajang,Selangor,43000,3.010681,101.8034517
Goodview Heights,Kajang,Selangor,43000,3.0019068,101.8263283
Ibu Pejabat Penjara Malaysia,Kajang,Selangor,43558,3.004579,101.8083072
Institut Penilaian Negara (INSPEN) Kampus 2,Kajang,Selangor,43000,2.9563321,101.7284116
Intitut Kumpulan Wang Simpanan Pekerja (KWSP),Kajang,Selangor,43000,2.9576644,101.792052
Jade Hills,Kajang,Selangor,43000,2.9960222,101.7558737
Jalan (SP 1 - SP 6),Kajang,Selangor,43000,3.0321059,101.708079
Jalan 2 Bukit Angkat,Kajang,Selangor,43000,2.9962716,101.7683932
Jalan BA/3,Kajang,Selangor,43000,3.0054568,101.7660773
Jalan Besar Bukit Angkat,Kajang,Selangor,43000,2.9961339,101.7696669
Jalan Bukit,Kajang,Selangor,43000,2.9851032,101.7912058
Jalan Bukit Impiana 2,Kajang,Selangor,43000,2.9902895,101.7591262
Jalan Bukit Kiara,Kajang,Selangor,43000,2.9221098,101.7329167
Jalan Bukit Mewah 9/16,Kajang,Selangor,43000,2.974002,101.810756
Jalan Bukit Permai 1,Kajang,Selangor,43000,3.0556456,101.7979225
Jalan Bukit Suria 2/3A,Kajang,Selangor,43000,3.0326709,101.7877596
Jalan Cheras (Batu 11 - 11 1/2),Kajang,Selangor,43000,3.0282475,101.7712502
Jalan DB (4/1 - 4/5),Kajang,Selangor,43000,3.0561215,101.8097729
Jalan Damai Mewah 1A,Kajang,Selangor,43000,2.9865325,101.8096909
Jalan Desa Mas,Kajang,Selangor,43000,2.9351068,101.7494593
Jalan Desa Rahima,Kajang,Selangor,43000,2.9221098,101.7329167
Jalan Fimas 1,Kajang,Selangor,43000,3.0152791,101.7634376
Jalan Ilmiah,Kajang,Selangor,43000,2.9340857,101.7978662
Jalan Impian Makmur (2/1 - 2/4),Kajang,Selangor,43000,3.0185228,101.7869035
Jalan Impian Makmur 2,Kajang,Selangor,43000,3.0208003,101.79182
Jalan Impian Sejati 1,Kajang,Selangor,43000,3.0160184,101.7874741
Jalan Impiana Mekar,Kajang,Selangor,43000,2.9745666,101.7521276
Jalan Jelok Impian 2,Kajang,Selangor,43000,2.9964628,101.8182288
Jalan Kajang - Semenyih,Kajang,Selangor,43000,2.9927061,101.7909709
Jalan Kajang Impian 1/11,Kajang,Selangor,43000,2.9767781,101.7714345
Jalan Kajang Impian 1/8,Kajang,Selangor,43000,2.976693,101.7729206
Jalan Kajang Perdana 2/18A,Kajang,Selangor,43000,2.9909483,101.8224233
Jalan Kelisa 1,Kajang,Selangor,43000,2.9471586,101.7889628
Jalan Maktab Perguruan Islam,Kajang,Selangor,43000,2.9459862,101.7471261
Jalan Melati (1 - 3),Kajang,Selangor,43000,2.9720037,101.7625045
Jalan Meringin Indah,Kajang,Selangor,43000,2.9904322,101.7634341
Jalan Mesra Utama (1 - 7),Kajang,Selangor,43000,3.0207656,101.7480488
Jalan Mutiara Jaya Utama,Kajang,Selangor,43000,3.0583203,101.8032524
Jalan PBA1,Kajang,Selangor,43000,2.9221098,101.7329167
Jalan Persiaran Impian Perdana,Kajang,Selangor,43000,3.0144274,101.7929006
Jalan Rahima (1 - 4),Kajang,Selangor,43000,2.9221098,101.7329167
Jalan Reko,Kajang,Selangor,43000,2.9669683,101.7902293
Jalan Reko Mutiara (1/1 - 1/7),Kajang,Selangor,43000,2.9760865,101.7872079
Jalan Reko Mutiara (1/6A - 1/6B),Kajang,Selangor,43000,2.9760865,101.7872079
Jalan Reko Mutiara (1/7A - 1/7D),Kajang,Selangor,43000,2.9751611,101.7946435
Jalan Reko Sentral 1,Kajang,Selangor,43000,2.9675526,101.788703
Jalan Ridgeview (1 - 7),Kajang,Selangor,43000,2.9834173,101.7993967
Jalan SL (9/9 - 9/20),Kajang,Selangor,43000,3.0527469,101.8073118
Jalan SL 9A,Kajang,Selangor,43000,3.0530446,101.8083744
Jalan SL 9B,Kajang,Selangor,43000,3.0530446,101.8083744
Jalan Saga Emas 6,Kajang,Selangor,43000,2.9971179,101.7999426
Jalan Saga Emas 8A,Kajang,Selangor,43000,2.9978781,101.7980664
Jalan Sakap 5/1,Kajang,Selangor,43000,2.989287,101.8136312
Jalan Saujana Emas 1,Kajang,Selangor,43000,3.0220635,101.8070305
Jalan Seri Putra 2/2,Kajang,Selangor,43000,2.8828106,101.7885013
Jalan Seri Sungai Long ( 1 - 18),Kajang,Selangor,43000,3.0392805,101.78178
Jalan Stadium,Kajang,Selangor,43000,2.9946115,101.7865267
Jalan Sungai Chua,Kajang,Selangor,43000,2.9902457,101.7781473
Jalan Sungai Chua 1,Kajang,Selangor,43000,2.9905611,101.7822365
Jalan Sutera,Kajang,Selangor,43000,3.0099119,101.760946
Jalan T.S.J 11,Kajang,Selangor,43000,2.9951445,101.814383
Jalan Tamin Mutiara 1,Kajang,Selangor,43000,3.0552126,101.8052285
Jalan Villa Merab 1,Kajang,Selangor,43000,2.9370969,101.7464367
Jalan Vista Emas 3,Kajang,Selangor,43000,2.9877164,101.7843545
Jalan Wira Cheras 2,Kajang,Selangor,43000,3.0384846,101.8047
Jalan Wira Heights 2,Kajang,Selangor,43000,3.0379119,101.8055889
Kajang,Kajang,Selangor,43000,2.9221098,101.7329167
Kajang - Beg Berkunci,Kajang,Selangor,43009,2.9669531,101.7267577
Kajang - Peti Surat,Kajang,Selangor,43007,2.993518,101.7874058
Kajang East Residence,Kajang,Selangor,43000,2.9927061,101.7909709
Kajang Perdana,Kajang,Selangor,43000,2.9923073,101.8187725
Kampung Asrah,Kajang,Selangor,43000,2.885823,101.7909157
Kampung Ayer Itam,Kajang,Selangor,43000,2.9489211,101.7339204
Kampung Bahagia Bangi,Kajang,Selangor,43000,2.904825,101.77317
Kampung Baru Cina,Kajang,Selangor,43000,3.026895,101.7425452
Kampung Batu 5 (Bangi),Kajang,Selangor,43000,2.899687,101.8067602
Kampung Bukit Angkat,Kajang,Selangor,43000,2.997265,101.7717322
Kampung Bukit Dukong,Kajang,Selangor,43000,3.0420537,101.7715637
Kampung Dato Abu Bakar Baginda,Kajang,Selangor,43000,2.9570295,101.738147
Kampung Desa Mewah,Kajang,Selangor,43000,2.997733,101.786364
Kampung Jambu Dalam,Kajang,Selangor,43000,2.9758564,101.7575765
Kampung Jenang,Kajang,Selangor,43000,2.9221098,101.7329167
Kampung Manikam,Kajang,Selangor,43000,2.9221098,101.7329167
Kampung Masjid,Kajang,Selangor,43000,2.9316866,101.7531864
Kampung Paya,Kajang,Selangor,43000,3.15936,101.5736819
Kampung Pindah,Kajang,Selangor,43000,2.9221098,101.7329167
Kampung Simpang Balak,Kajang,Selangor,43000,2.9935856,101.7728087
Kampung Sungai Ayer Jernih,Kajang,Selangor,43000,2.9221098,101.7329167
Kampung Sungai Chuah,Kajang,Selangor,43000,2.98577,101.7744239
Kampung Sungai Jelok,Kajang,Selangor,43000,3.008503,101.793722
Kampung Sungai Kantan,Kajang,Selangor,43000,3.003406,101.789977
Kampung Sungai Kantan Dalam,Kajang,Selangor,43000,3.0084082,101.7963285
Kampung Sungai Kembong Hilir,Kajang,Selangor,43000,2.892609,101.8052359
Kampung Sungai Kembong Hulu,Kajang,Selangor,43000,2.889452,101.829092
Kampung Sungai Merab,Kajang,Selangor,43000,2.910455,101.7289541
Kampung Sungai Merab Hulu,Kajang,Selangor,43000,2.91875,101.7292349
Kampung Sungai Ramal Baru,Kajang,Selangor,43000,2.9760722,101.7595879
Kampung Sungai Ramal Dalam,Kajang,Selangor,43000,2.9751478,101.7623534
Kampung Sungai Ramal Luar,Kajang,Selangor,43000,2.986513,101.767225
Kampung Sungai Sekamat,Kajang,Selangor,43000,3.024244,101.780276
Kampung Sungai Tangkas,Kajang,Selangor,43000,2.9455,101.7897098
Kampung Teras Jernang,Kajang,Selangor,43000,2.922517,101.758334
Kawasan Industri Sungai Chua,Kajang,Selangor,43000,2.976991,101.729786
Kawasan Perindustrian Asta,Kajang,Selangor,43000,2.9959447,101.7643297
Kawasan Perindustrian Bukit Angkat,Kajang,Selangor,43000,3.006449,101.762302
Kawasan Perindustrian Bukit Angkat 3,Kajang,Selangor,43000,3.00528,101.761969
Kawasan Perusahaan Bukit Angkat,Kajang,Selangor,43000,2.998289,101.7696719
Kayumanis Garden Villa,Kajang,Selangor,43000,2.9566575,101.7870996
Kayumanis Townvillas,Kajang,Selangor,43000,2.9221098,101.7329167
Keruing Residen,Kajang,Selangor,43000,2.9143007,101.7358974
Kuarter Kakitangan Kerajaan Negeri,Kajang,Selangor,43000,3.0599282,101.5032384
Kuarters Pekerja MRT Corp,Kajang,Selangor,43000,2.9221098,101.7329167
Ladang Broom,Kajang,Selangor,43000,2.9221098,101.7329167
Ladang Bukit Tunggu,Kajang,Selangor,43000,2.9221098,101.7329167
Ladang Connomare,Kajang,Selangor,43000,2.9221098,101.7329167
Ladang Sungai Tangkas,Kajang,Selangor,43000,2.9457932,101.7874929
Landmark Residence 1,Kajang,Selangor,43000,3.0361009,101.7734369
Landmark Residence 2,Kajang,Selangor,43000,3.0366741,101.7726134
Lorong BA (1 - 7),Kajang,Selangor,43000,3.0043348,101.767966
MKH Avenue,Kajang,Selangor,43000,2.9924188,101.7925995
MKH Boulevard,Kajang,Selangor,43000,2.9900434,101.7920339
Mutiara Heights,Kajang,Selangor,43000,2.9221098,101.7329167
Mutiara Villa,Kajang,Selangor,43000,3.0113512,101.8154015
"Pangsapuri Adalia, Taman Bukit Sungai Long",Kajang,Selangor,43000,2.9221098,101.7329167
"Pangsapuri Camelia, Taman Jelok Impian",Kajang,Selangor,43000,2.98106,101.7837961
"Pangsapuri Green Villa, Persiaran Cemerlang",Kajang,Selangor,43000,2.9404452,101.7961166
"Pangsapuri Jelok Impian, Taman Jelok Impian",Kajang,Selangor,43000,2.992938,101.8159301
"Pangsapuri Pearl Avenue, Jalan Pasir Emas",Kajang,Selangor,43000,2.983644,101.781334
Persiaran Cemerlang,Kajang,Selangor,43000,2.9419753,101.8017455
Persiaran Jade Hills,Kajang,Selangor,43000,2.9926768,101.7577361
Persiaran Jelok Impian 2,Kajang,Selangor,43000,2.9954801,101.8194789
Persiaran KWSP,Kajang,Selangor,43000,2.9380133,101.7892244
Persiaran Sungai Long 1,Kajang,Selangor,43000,3.0384479,101.7922372
Pusat Perniagaan Sungai Jelok,Kajang,Selangor,43000,2.991873,101.7997402
Putri Palma Condominium,Kajang,Selangor,43000,2.966834,101.7106169
Quas Residence,Kajang,Selangor,43000,2.9221098,101.7329167
RKT Limau Manis,Kajang,Selangor,43000,2.915682,101.711432
RKT Sungai Merab,Kajang,Selangor,43000,2.933226,101.741982
Ramal Residence,Kajang,Selangor,43000,2.9834448,101.7970785
Reko Sentral,Kajang,Selangor,43000,2.967791,101.7892012
Saujana Impian,Kajang,Selangor,43000,3.012899,101.7906451
Sungai Long,Kajang,Selangor,43000,3.0383982,101.7919521
Sungai Merab,Kajang,Selangor,43000,2.9363817,101.7424765
TTDI Grove,Kajang,Selangor,43000,2.9969745,101.8093203
Taman 1080 Residence,Kajang,Selangor,43000,3.0138617,101.7779749
Taman 13 Budiman Residensi,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Air Hitam Permai,Kajang,Selangor,43000,2.962106,101.732153
Taman Alam Sari,Kajang,Selangor,43000,2.9239899,101.801208
Taman Alam Sentosa,Kajang,Selangor,43000,2.9837391,101.7553818
Taman Aman Permai,Kajang,Selangor,43000,2.9413286,101.7949531
Taman Anggerik Emas,Kajang,Selangor,43000,2.968302,101.817486
Taman Angsana,Kajang,Selangor,43000,2.9018566,101.7811643
Taman Asa Jaya,Kajang,Selangor,43000,2.986887,101.816806
Taman Awani Bangi,Kajang,Selangor,43000,2.900421,101.7798084
Taman Bangi,Kajang,Selangor,43000,2.976124,101.787719
Taman Bangi Avenue,Kajang,Selangor,43000,2.8973818,101.7923781
Taman Berjaya,Kajang,Selangor,43000,2.984711,101.779893
Taman Berjaya Baru,Kajang,Selangor,43000,2.98525,101.781927
Taman Billion,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Bluconstellation,Kajang,Selangor,43000,3.0210471,101.7272916
Taman Bukit,Kajang,Selangor,43000,2.981705,101.792237
Taman Bukit Cantik,Kajang,Selangor,43000,2.990212,101.801786
Taman Bukit Impiana,Kajang,Selangor,43000,3.0326709,101.7877596
Taman Bukit Indah,Kajang,Selangor,43000,2.988709,101.791625
Taman Bukit Kajang Baru,Kajang,Selangor,43000,2.982582,101.796368
Taman Bukit Meringin,Kajang,Selangor,43000,2.985883,101.7612854
Taman Bukit Mewah,Kajang,Selangor,43000,2.980397,101.8018591
Taman Bukit Palma,Kajang,Selangor,43000,3.0126776,101.7901393
Taman Bukit Permai,Kajang,Selangor,43000,2.982442,101.7987548
Taman Bukit Ros,Kajang,Selangor,43000,2.9851032,101.7912058
Taman Bukit Sungai Long,Kajang,Selangor,43000,3.0365655,101.7966391
Taman Bukit Suria,Kajang,Selangor,43000,2.9539381,101.7979613
Taman Bukit Suria 2,Kajang,Selangor,43000,3.0326709,101.7877596
Taman Bunga Kantan,Kajang,Selangor,43000,3.0026756,101.7905918
Taman Cahaya,Kajang,Selangor,43000,2.99245,101.778916
Taman Cendana,Kajang,Selangor,43000,2.991853,101.781288
Taman Cheras Idaman,Kajang,Selangor,43000,3.030558,101.7834239
Taman D'Ramal Prima,Kajang,Selangor,43000,2.9718677,101.7588979
Taman Dahlia,Kajang,Selangor,43000,2.9779326,101.7603833
Taman Damai,Kajang,Selangor,43000,2.98722,101.8083229
Taman Damai Mewah,Kajang,Selangor,43000,2.986121,101.8102831
Taman Desa Anjung Putra,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Desa Baru,Kajang,Selangor,43000,3.0310559,101.7745915
Taman Desa Baru 1,Kajang,Selangor,43000,3.030875,101.769962
Taman Desa Budiman,Kajang,Selangor,43000,3.0527534,101.8078036
Taman Desa Budiman 6,Kajang,Selangor,43000,3.0567667,101.8114665
Taman Desa Bunga Raya,Kajang,Selangor,43000,2.9354705,101.8039004
Taman Desa Delima,Kajang,Selangor,43000,3.0310559,101.7745915
Taman Desa Kiambang,Kajang,Selangor,43000,2.9865536,101.7769439
Taman Desa Mas,Kajang,Selangor,43000,2.9351068,101.7494593
Taman Desa Meringin,Kajang,Selangor,43000,2.981585,101.7596779
Taman Desa Pinggiran Putra,Kajang,Selangor,43000,2.9048579,101.7071648
Taman Desa Rahima,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Desa Ros,Kajang,Selangor,43000,3.00029,101.7940601
Taman Desa Saujana,Kajang,Selangor,43000,2.911036,101.7360889
Taman Desa Seroja,Kajang,Selangor,43000,2.985112,101.789671
Taman Hijau,Kajang,Selangor,43000,2.980727,101.7887641
Taman Impian Murni,Kajang,Selangor,43000,3.014542,101.790922
Taman Impiana Mekar,Kajang,Selangor,43000,2.9746702,101.7519057
Taman Indah,Kajang,Selangor,43000,2.999455,101.8070752
Taman Industri Kidamai 2,Kajang,Selangor,43000,3.001143,101.7639465
Taman Jasmin,Kajang,Selangor,43000,2.983352,101.8103771
Taman Jelok Impian,Kajang,Selangor,43000,2.9974478,101.8174128
Taman Jelok Ria,Kajang,Selangor,43000,2.99281,101.8106302
Taman Kajang,Kajang,Selangor,43000,2.9737493,101.7958728
Taman Kajang Baru,Kajang,Selangor,43000,2.9899257,101.7840728
Taman Kajang Impian,Kajang,Selangor,43000,2.9744505,101.7701861
Taman Kajang Indah,Kajang,Selangor,43000,2.979085,101.782949
Taman Kajang Jaya,Kajang,Selangor,43000,2.978676,101.7939449
Taman Kajang Mewah,Kajang,Selangor,43000,2.97486,101.7794639
Taman Kajang Perdana,Kajang,Selangor,43000,2.993004,101.8201741
Taman Kajang Raya,Kajang,Selangor,43000,2.98036,101.7778619
Taman Kajang Ria,Kajang,Selangor,43000,2.989868,101.808238
Taman Kajang Utama,Kajang,Selangor,43000,2.9737493,101.7958728
Taman Kantan Permai,Kajang,Selangor,43000,3.016262,101.8062788
Taman Kantan Permata,Kajang,Selangor,43000,3.0200596,101.8078834
Taman Kaya,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Kekwa,Kajang,Selangor,43000,2.9557133,101.7328509
Taman Kenari,Kajang,Selangor,43000,2.992054,101.7695099
Taman Koperasi Cuepacs,Kajang,Selangor,43000,3.0308474,101.7785532
Taman Koperatif (KLLN),Kajang,Selangor,43000,2.9775382,101.7821143
Taman Kota,Kajang,Selangor,43000,2.989364,101.780384
Taman Lam Soon Huat,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Lee Yen Kee,Kajang,Selangor,43000,2.9898899,101.7764586
Taman Mahkota,Kajang,Selangor,43000,2.985446,101.7889589
Taman Maju,Kajang,Selangor,43000,2.981714,101.819498
Taman Maju 1,Kajang,Selangor,43000,2.980317,101.8194474
Taman Mega,Kajang,Selangor,43000,2.99991,101.8042639
Taman Melati,Kajang,Selangor,43000,3.009261,101.7961088
Taman Merab Pesona,Kajang,Selangor,43000,2.9439959,101.7403115
Taman Meringin Indah,Kajang,Selangor,43000,2.9904322,101.7634341
Taman Merlin,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Mesra,Kajang,Selangor,43000,3.013429,101.7793069
Taman Mesra Tambahan,Kajang,Selangor,43000,2.9879812,101.7928984
Taman Mesra Utama,Kajang,Selangor,43000,3.0209688,101.7484697
Taman Muhibbah,Kajang,Selangor,43000,2.995635,101.778755
Taman Mutiara Keruing,Kajang,Selangor,43000,2.9128253,101.7399034
Taman Nadayu 92,Kajang,Selangor,43000,2.959156,101.801205
Taman Nusa Idaman,Kajang,Selangor,43000,2.9000742,101.7297399
Taman Padang Tembak,Kajang,Selangor,43000,3.0014208,101.7920454
Taman Perindustrian Fimas,Kajang,Selangor,43000,3.014993,101.7635525
Taman Perindustrian Kidamai,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Perindustrian Sungai Chua,Kajang,Selangor,43000,3.000889,101.7417639
Taman Permai,Kajang,Selangor,43000,2.985948,101.8055441
Taman Permata,Kajang,Selangor,43000,2.86313,101.68309
Taman Pinggiran,Kajang,Selangor,43000,2.9920101,101.7851881
Taman Pinggiran Mahkota 1,Kajang,Selangor,43000,2.9854908,101.7882006
Taman Prima Saujana,Kajang,Selangor,43000,3.0049085,101.8063532
Taman Puncak Saujana,Kajang,Selangor,43000,3.0168734,101.8143449
Taman Puncak Wira Cheras,Kajang,Selangor,43000,3.0384892,101.8058069
Taman Putra Kajang,Kajang,Selangor,43000,2.9764099,101.7755657
Taman Rakan,Kajang,Selangor,43000,2.9539381,101.7979613
Taman Ramal Suria,Kajang,Selangor,43000,2.978652,101.753024
Taman Ramal Villa,Kajang,Selangor,43000,2.9780188,101.7561509
Taman Raman Indah,Kajang,Selangor,43000,2.982188,101.7568778
Taman Reko Jaya,Kajang,Selangor,43000,2.978095,101.789699
Taman Reko Mutiara,Kajang,Selangor,43000,2.9791982,101.7878743
Taman Res Trees,Kajang,Selangor,43000,2.9221098,101.7329167
Taman Restu,Kajang,Selangor,43000,2.98897,101.808918
Taman Sabha Impian,Kajang,Selangor,43000,2.9963227,101.7976702
Taman Saga,Kajang,Selangor,43000,2.997892,101.7997319
Taman Saga Emas,Kajang,Selangor,43000,2.997892,101.7997319
Taman Sahabat,Kajang,Selangor,43000,2.976346,101.7858661
Taman Sakapp,Kajang,Selangor,43000,2.98995,101.8132099
Taman Saujana Damai,Kajang,Selangor,43000,3.020634,101.8083881
Taman Saujana Emas,Kajang,Selangor,43000,3.0057237,101.800462
Taman Saujana Emas 2,Kajang,Selangor,43000,3.0057237,101.800462
Taman Saujana Impian,Kajang,Selangor,43000,3.0144125,101.7927658
Taman Saujana Mutiara,Kajang,Selangor,43000,3.0039648,101.8019506
Taman Saujana Palma,Kajang,Selangor,43000,3.0122938,101.8081227
Taman Saujana Suria,Kajang,Selangor,43000,3.008343,101.8064488
Taman Sekamat,Kajang,Selangor,43000,3.024561,101.7844289
Taman Sekamat Indah,Kajang,Selangor,43000,3.0219779,101.777285
Taman Sentosa Damai,Kajang,Selangor,43000,2.9941401,101.8079176
Taman Sepakat Indah,Kajang,Selangor,43000,2.9813542,101.7833606
Taman Sepakat Indah 2,Kajang,Selangor,43000,2.983558,101.7839337
Taman Seri Bukit,Kajang,Selangor,43000,2.9899264,101.8119901
Taman Seri Jambu,Kajang,Selangor,43000,2.993121,101.7838231
Taman Seri Jelok,Kajang,Selangor,43000,2.993259,101.8148422
Taman Seri Jenaris,Kajang,Selangor,43000,3.011083,101.801569
Taman Seri Kajang,Kajang,Selangor,43000,2.9905231,101.7854971
Taman Seri Kantan,Kajang,Selangor,43000,3.002921,101.786918
Taman Seri Kota,Kajang,Selangor,43000,2.989364,101.780384
Taman Seri Langat,Kajang,Selangor,43000,2.974512,101.7890078
Taman Seri Langat 2,Kajang,Selangor,43000,2.974512,101.7890078
Taman Seri Melor,Kajang,Selangor,43000,2.970265,101.783808
Taman Seri Melor 13,Kajang,Selangor,43000,2.9884122,101.7746253
Taman Seri Ramal,Kajang,Selangor,43000,2.981835,101.7591271
Taman Seri Reko,Kajang,Selangor,43000,2.981664,101.7875722
Taman Seri Saga,Kajang,Selangor,43000,2.988905,101.7785311
Taman Seri Sungai Long,Kajang,Selangor,43000,3.0392984,101.7830045
Taman Seroja,Kajang,Selangor,43000,2.985112,101.789671
Taman Setia,Kajang,Selangor,43000,2.985309,101.7776761
Taman Sri Bangi,Kajang,Selangor,43000,2.89952,101.7800201
Taman Sri Intan,Kajang,Selangor,43000,2.96854,101.7858301
Taman Sri Jambu,Kajang,Selangor,43000,2.993121,101.7838231
Taman Sri Kejora,Kajang,Selangor,43000,2.97715,101.7821909
Taman Sri Kenari,Kajang,Selangor,43000,2.992054,101.7695099
Taman Sri Minang,Kajang,Selangor,43000,2.9965279,101.7968928
Taman Sri Saga,Kajang,Selangor,43000,2.988905,101.7785311
Taman Sungai Chua,Kajang,Selangor,43000,2.9940654,101.7732571
Taman Sungai Jelok,Kajang,Selangor,43000,2.992654,101.8132481
Taman Sungai Mas,Kajang,Selangor,43000,2.988508,101.788034
Taman Sunville,Kajang,Selangor,43000,3.0224938,101.8072476
Taman Suria,Kajang,Selangor,43000,3.031253,101.7849082
Taman Suria Villa,Kajang,Selangor,43000,3.034765,101.7864911
Taman Taming Emas,Kajang,Selangor,43000,2.985901,101.7850489
Taman Taming Indah,Kajang,Selangor,43000,3.0366511,101.7916225
Taman Taming Indah 2,Kajang,Selangor,43000,3.0374981,101.7927768
Taman Taming Mutiara,Kajang,Selangor,43000,3.0558086,101.8045837
Taman Taming Mutiara 2,Kajang,Selangor,43000,3.0559934,101.8047747
Taman Taming Mutiara 3,Kajang,Selangor,43000,3.0556176,101.8049481
Taman Tenaga,Kajang,Selangor,43000,2.9609239,101.7896045
Taman Teras Jenang,Kajang,Selangor,43000,2.992156,101.790476
Taman Tropica Cheras,Kajang,Selangor,43000,3.0294086,101.7883462
Taman Tropicana Cheras,Kajang,Selangor,43000,3.0294086,101.7883462
Taman Unipark Suria,Kajang,Selangor,43000,2.976035,101.7403213
Taman Universiti,Kajang,Selangor,43000,2.943521,101.796394
Taman Villa Height 2,Kajang,Selangor,43000,2.985436,101.823561
Taman Villa Perdana,Kajang,Selangor,43000,2.990206,101.8198197
Taman Villa Safira,Kajang,Selangor,43000,3.0200765,101.8051727
Taman Vista Emas,Kajang,Selangor,43000,2.9460297,101.7967697
